date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:40:38	23696/23696	---M--	200	added ('OK')	font/otf	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Black.otf	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Black.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
22:40:39	24288/24288	---M--	200	added ('OK')	font/otf	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-BlackItalic.otf	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-BlackItalic.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
22:40:39	3376/3376	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-charts-and-graphs.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-charts-and-graphs.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
22:40:39	3227/3227	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-developer-woman.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-developer-woman.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
22:40:39	2789/2789	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-folder-man.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-folder-man.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
22:40:40	4356/4356	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-content-man.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-content-man.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
22:40:40	5474/5474	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-content-man-alt.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-content-man-alt.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-3.html)
22:40:40	3182/3182	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-developer-woman-flush.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-developer-woman-flush.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-3.html)
22:40:41	7761/7761	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/pug.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/pug.svg	(from https://themes.startbootstrap.com/sb-admin-pro/alerts.html)
22:40:42	6001/6001	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d625c58-1771%22	https://cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/components/prism-core.min.js	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/components/prism-core.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/alerts.html)
22:40:43	3895/3895	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d625c58-f37%22	https://cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/plugins/autoloader/prism-autoloader.min.js	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/plugins/autoloader/prism-autoloader.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/alerts.html)
22:40:43	3182/3182	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/pattern-shapes.png	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/pattern-shapes.png	(from https://themes.startbootstrap.com/sb-admin-pro/background.html)
22:40:44	3646/3646	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-error-404.svg	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/img/drawkit/color/drawkit-error-404.svg	(from https://themes.startbootstrap.com/sb-admin-pro/404.html)
22:40:44	3620/3620	---M--	200	added ('OK')	text/html	date:Mon,%2023%20Mar%202020%2000:57:32%20GMT	https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-create.html	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/multi-tenant-create.html	(from https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-select.html)
22:40:45	4526/4526	---M--	200	added ('OK')	text/html	date:Mon,%2023%20Mar%202020%2000:57:32%20GMT	https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-join.html	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/multi-tenant-join.html	(from https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-select.html)
22:40:45	1386/1386	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Mar%202020%2000:57:15%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-pie-demo.js	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-pie-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/charts.html)
22:40:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jun%202020%2022:40:45%20GMT	https://themes.startbootstrap.com/sb-admin-pro/www.chartjs.org/docs/latest/	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/www.chartjs.org/docs/latest/index.html	(from https://themes.startbootstrap.com/sb-admin-pro/charts.html)
22:40:46	4752/4752	---M--	200	added ('OK')	text/html	date:Mon,%2023%20Mar%202020%2000:57:32%20GMT	https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-add-users.html	C:/My%20Web%20Sites/BOOKING%20TEMPLATE/themes.startbootstrap.com/sb-admin-pro/multi-tenant-add-users.html	(from https://themes.startbootstrap.com/sb-admin-pro/multi-tenant-create.html)
